Date/Time (PST),Temperature (deg F),Relative Humidity (%),"Total Snow Depth ("")","Intermittent/Shot Snow ("")"
19-01-2019 20:00,27.97,95.7,86.3,14.36
19-01-2019 19:00,28.22,96.4,85.6,14.09
19-01-2019 18:00,28.21,96.2,84.9,13.96
19-01-2019 17:00,28.46,95,83.6,35.26
19-01-2019 16:00,29.07,95.9,81.8,35.26
19-01-2019 15:00,29.93,95,83,13.16
19-01-2019 14:00,30.42,93.7,84.7,13.16
19-01-2019 13:00,29.69,93.7,83.3,13.02
19-01-2019 12:00,29.94,95.3,82.4,12.75
19-01-2019 11:00,29.69,92.9,82.2,13.02
19-01-2019 10:00,28.83,94.9,82.5,13.16
19-01-2019 09:00,29.44,96.7,82.4,13.16
19-01-2019 08:00,28.83,98.6,84.5,13.29
19-01-2019 07:00,31.03,99.8,84.4,13.16
19-01-2019 06:00,31.77,99.8,85.1,13.29
19-01-2019 05:00,31.53,99.9,84,13.16
19-01-2019 04:00,28.72,99.8,85.2,13.15
19-01-2019 03:00,26.51,96,84.1,13.02
19-01-2019 02:00,26.14,95.9,84.9,13.02
19-01-2019 01:00,26.38,95.8,84.9,12.88
19-01-2019 00:00,26.38,96,83.1,12.35
18-01-2019 23:00,26.63,96.1,83.6,11.94
18-01-2019 22:00,26.38,95.9,83.4,11.54
18-01-2019 21:00,26.63,95.9,81.1,10.19
18-01-2019 20:00,26.75,95.9,78.98,9.46
18-01-2019 19:00,27.61,96,78.99,8.18
18-01-2019 18:00,27.6,96.1,79.68,7.646
18-01-2019 17:00,27.85,95.4,79.28,7.579
18-01-2019 16:00,28.71,93.8,79.41,7.511
18-01-2019 15:00,29.43,94.2,79.43,7.65
18-01-2019 14:00,31.14,93.2,79.46,7.521
18-01-2019 13:00,33.6,91.5,79.19,7.655
18-01-2019 12:00,31.88,92.8,79.45,7.789
18-01-2019 11:00,31.9,95,79.28,7.78
18-01-2019 10:00,29.7,97,77.85,7.911
18-01-2019 09:00,27.98,96.6,78.31,7.91
18-01-2019 08:00,27.12,96.2,78.98,7.977
18-01-2019 07:00,27.24,96.8,77.91,8.05
18-01-2019 06:00,27.97,99.9,80.6,7.915
18-01-2019 05:00,28.71,99.8,79.95,7.78
18-01-2019 04:00,28.95,99.9,79.21,7.511
18-01-2019 03:00,29.57,99.9,77.66,6.436
18-01-2019 02:00,29.94,99.9,77.06,5.899
18-01-2019 01:00,30.18,99.8,75.98,5.63
18-01-2019 00:00,29.32,99.8,76.19,5.361
17-01-2019 23:00,29.44,100,75.11,4.958
17-01-2019 22:00,29.94,99.9,77.39,4.555
17-01-2019 21:00,30.18,99.8,76.32,1.598
17-01-2019 20:00,29.21,99.8,75.49,3.34
17-01-2019 19:00,27,96.2,74.88,2.13
17-01-2019 18:00,27.49,96.4,75.36,2.937
17-01-2019 17:00,27.11,95.8,75.91,2.808
17-01-2019 16:00,28.09,95.3,74.44,2.136
17-01-2019 15:00,28.09,94.5,74.17,2.405
17-01-2019 14:00,27.85,95.5,74.1,2.136
17-01-2019 13:00,28.46,94.1,74.03,2.136
17-01-2019 12:00,27.6,94.8,73.36,2.134
17-01-2019 11:00,27.24,94,75.49,2.265
17-01-2019 10:00,26.88,93.5,74.53,2.394
17-01-2019 09:00,25.66,95,73.85,2.393
17-01-2019 08:00,25.16,95.6,74.52,2.393
17-01-2019 07:00,25.29,95.6,74.12,1.856
17-01-2019 06:00,24.8,95.7,74.39,1.049
17-01-2019 05:00,24.67,95.6,73.45,0.78
17-01-2019 04:00,24.8,95.5,72.51,0.646
17-01-2019 03:00,24.3,95.3,72.64,0.511
17-01-2019 02:00,24.67,94.8,73.72,0.511
17-01-2019 01:00,24.92,95,74.12,0.377
17-01-2019 00:00,25.04,95.6,74.32,0.377
16-01-2019 23:00,24.31,95.6,74.31,0.509
16-01-2019 22:00,23.57,95,74.39,0.511
16-01-2019 21:00,23.44,94.5,74.39,0.511
16-01-2019 20:00,23.2,94.5,74.52,0.376
16-01-2019 19:00,23.81,95.2,74.52,0.511
16-01-2019 18:00,24.06,94.7,74.39,0.511
16-01-2019 17:00,23.69,93.6,74.32,0.511
16-01-2019 16:00,23.93,92.7,74.39,0.511
16-01-2019 15:00,24.55,88.9,74.39,0.511
16-01-2019 14:00,25.41,83.7,74.32,0.377
16-01-2019 13:00,24.8,84.5,74.26,0.511
16-01-2019 12:00,23.82,82.9,74.37,0.371
16-01-2019 11:00,23.46,82.8,74.34,0.499
16-01-2019 10:00,22.24,86.5,74.12,0.493
16-01-2019 09:00,20.03,89.7,74.18,0.493
16-01-2019 08:00,19.79,90.6,73.9,0.625
16-01-2019 07:00,18.93,89.8,74.16,0.489
16-01-2019 06:00,18.81,88.1,73.9,0.489
16-01-2019 05:00,18.81,89.1,74.16,0.487
16-01-2019 04:00,18.93,89.7,74.16,0.487
16-01-2019 03:00,18.56,89.9,74.56,0.487
16-01-2019 02:00,17.95,90.6,74.43,0.487
16-01-2019 01:00,18.8,87.7,74.31,0.492
16-01-2019 00:00,18.31,88.8,74.86,0.493
15-01-2019 23:00,20.77,84.5,74.86,0.493
15-01-2019 22:00,20.28,85.9,74.86,0.494
15-01-2019 21:00,20.52,85.1,74.86,0.493
15-01-2019 20:00,20.4,84.5,75.13,0.494
15-01-2019 19:00,20.76,82.8,75.22,0.499
15-01-2019 18:00,22.1,80.8,74.76,0.436
15-01-2019 17:00,22.34,79.58,74.92,0.51
15-01-2019 16:00,23.44,76.02,74.79,0.377
15-01-2019 15:00,24.55,73.09,74.66,0.511
15-01-2019 14:00,24.3,74.86,74.66,0.377
15-01-2019 13:00,23.7,74.87,74.71,0.373
15-01-2019 12:00,22.36,78.03,74.75,0.499
15-01-2019 11:00,20.89,80.3,74.86,0.427
15-01-2019 10:00,21.26,78.52,74.86,0.493
15-01-2019 09:00,22,75.18,74.99,0.493
15-01-2019 08:00,21.14,76.61,75.13,0.427
15-01-2019 07:00,23.1,72.64,74.86,0.495
15-01-2019 06:00,21.26,76.68,74.99,0.494
15-01-2019 05:00,22,78.04,75.13,0.495
15-01-2019 04:00,20.65,79.34,75.26,0.494
15-01-2019 03:00,22.11,75.57,75.28,0.499
15-01-2019 02:00,23.46,71.13,75.69,0.432
15-01-2019 01:00,23.59,72.84,75.28,0.432
15-01-2019 00:00,23.71,75.5,75.15,0.499
14-01-2019 23:00,23.48,72.3,75.93,0.493
14-01-2019 22:00,22.73,75.72,75.94,0.495
14-01-2019 21:00,22.61,76.6,76.08,0.497
14-01-2019 20:00,22.23,80.1,76.09,0.499
14-01-2019 19:00,22.85,79.06,76.29,0.499
14-01-2019 18:00,21.74,83.6,76.1,0.503
14-01-2019 17:00,24.06,77.26,76.2,0.511
14-01-2019 16:00,25.16,76.5,76.27,0.511
14-01-2019 15:00,26.15,76.98,76.07,0.511
14-01-2019 14:00,27,74.52,75.28,0.515
14-01-2019 13:00,28.61,70.36,75.6,0.377
14-01-2019 12:00,26.76,74.66,75.73,0.511
14-01-2019 11:00,25.54,77.67,75.99,0.509
14-01-2019 10:00,24.82,76.05,75.89,0.499
14-01-2019 09:00,22.6,81.9,75.89,0.365
14-01-2019 08:00,23.34,79.81,76.09,0.499
14-01-2019 07:00,23.59,79.74,76.23,0.634
14-01-2019 06:00,23.09,84.9,76.37,0.502
14-01-2019 05:00,23.7,81.9,76.58,0.505
14-01-2019 04:00,24.56,79.25,76.52,0.505
14-01-2019 03:00,24.19,80.6,76.66,0.507
14-01-2019 02:00,25.42,79.45,76.92,0.506
14-01-2019 01:00,25.41,81.1,76.94,0.646
14-01-2019 00:00,25.53,81.3,76.14,0.646
13-01-2019 23:00,26.15,81.4,75.73,0.51
13-01-2019 22:00,26.39,78.9,76.27,0.645
13-01-2019 21:00,26.39,82.5,76.41,0.646
13-01-2019 20:00,25.29,85.7,75.87,0.646
13-01-2019 19:00,25.78,85.1,76.41,0.511
13-01-2019 18:00,26.15,86.2,76.41,0.511
13-01-2019 17:00,27.62,83.9,76.49,0.515
13-01-2019 16:00,27.98,85,76.03,0.518
13-01-2019 15:00,29.21,82.7,76.97,0.518
13-01-2019 14:00,28.84,84.8,76.63,0.383
13-01-2019 13:00,28.72,87.1,76.7,0.518
13-01-2019 12:00,28.23,87.8,76.95,0.648
13-01-2019 11:00,27.38,87.4,77.21,0.511
13-01-2019 10:00,26.39,88.9,77.08,0.511
13-01-2019 09:00,25.66,88.3,77.08,0.511
13-01-2019 08:00,26.02,89,77.21,0.646
13-01-2019 07:00,25.9,88.4,77.21,0.646
13-01-2019 06:00,25.29,91.7,77.34,0.645
13-01-2019 05:00,25.9,91.6,77.21,0.511
13-01-2019 04:00,26.15,91.3,77.62,0.511
13-01-2019 03:00,26.02,91.9,77.48,0.511
13-01-2019 02:00,25.78,92.9,77.35,0.511
13-01-2019 01:00,25.9,94,77.62,0.511
13-01-2019 00:00,25.41,95,77.28,0.646
12-01-2019 23:00,26.39,93.4,77.21,0.646
12-01-2019 22:00,25.78,95.1,76.68,0.646
12-01-2019 21:00,25.9,95.4,75.33,0.511
12-01-2019 20:00,26.39,95.3,74.32,0.511
12-01-2019 19:00,26.52,95.6,74.52,0.511
12-01-2019 18:00,26.88,96.2,75.67,0.512
12-01-2019 17:00,26.88,96.4,76.29,0.516
12-01-2019 16:00,27.24,96,76.57,0.518
12-01-2019 15:00,27.6,95.7,76.66,0.524
12-01-2019 14:00,27.96,95.7,76.6,0.392
12-01-2019 13:00,29.3,95.4,76.5,0.536
12-01-2019 12:00,29.81,95.1,75.51,0.389
12-01-2019 11:00,27.73,96.6,75.9,0.52
12-01-2019 10:00,28.1,96.4,77.25,0.387
12-01-2019 09:00,27.73,98.4,77.51,0.518
12-01-2019 08:00,27.49,98.3,77.77,0.518
12-01-2019 07:00,27.74,99.9,77.77,0.516
12-01-2019 06:00,27,97.5,77.9,0.516
12-01-2019 05:00,27.37,97.9,77.77,0.518
12-01-2019 04:00,27.86,99.9,77.24,0.384
12-01-2019 03:00,28.23,100,76.83,0.518
12-01-2019 02:00,27.98,99.8,75.89,0.518
12-01-2019 01:00,27.86,98.6,76.5,0.518
12-01-2019 00:00,27.61,98.3,76.77,0.518
11-01-2019 23:00,27.73,100,76.97,0.518
11-01-2019 22:00,27.85,100,75.5,0.386
11-01-2019 21:00,27.97,99.8,75.91,0.523
11-01-2019 20:00,28.21,99.9,77.26,0.524
11-01-2019 19:00,28.34,99.8,78.2,0.524
11-01-2019 18:00,28.71,99.9,78.2,0.524
11-01-2019 17:00,28.83,100,78.13,0.524
11-01-2019 16:00,29.2,99.9,77.53,0.524
11-01-2019 15:00,29.43,99.9,78.43,0.53
11-01-2019 14:00,29.31,99.9,78.83,0.529
11-01-2019 13:00,29.93,99.9,78.88,0.525
11-01-2019 12:00,29.44,99.8,78.87,0.524
11-01-2019 11:00,29.44,99.8,78.34,0.524
11-01-2019 10:00,28.95,99.8,76.86,0.524
11-01-2019 09:00,28.83,99.9,77.13,0.524
11-01-2019 08:00,28.34,99.9,77.52,0.521
11-01-2019 07:00,27.98,99.8,76.84,0.518
11-01-2019 06:00,27.73,99.9,76.56,0.518
11-01-2019 05:00,27.61,99.9,77.91,0.518
11-01-2019 04:00,27.61,100,78.72,0.518
11-01-2019 03:00,27.49,99.8,79.39,35.26
11-01-2019 02:00,27.24,99.9,79.39,35.26
11-01-2019 01:00,27.49,99.8,79.79,35.26
11-01-2019 00:00,27.49,99.8,80.1,12.35
10-01-2019 23:00,27.73,99.8,80.1,35.26
10-01-2019 22:00,28.71,97,78.87,35.26
10-01-2019 21:00,30.43,99.7,79.81,35.26
10-01-2019 20:00,30.8,99.8,79.95,35.26
10-01-2019 19:00,31.29,99.8,80.1,35.26
10-01-2019 18:00,31.65,97.4,80.2,35.26
10-01-2019 17:00,31.75,99.9,78.92,35.26
10-01-2019 16:00,32.12,100,78.65,35.26
10-01-2019 15:00,32.61,95.6,79.73,35.26
10-01-2019 14:00,33.84,94.7,80.4,35.26
10-01-2019 13:00,32.86,96.2,80.7,35.26
10-01-2019 12:00,33.72,94.3,79.86,35.26
10-01-2019 11:00,33.23,96,81.3,35.26
10-01-2019 10:00,32.37,99.9,82,35.26
10-01-2019 09:00,31.03,99.9,81.9,35.26
10-01-2019 08:00,30.29,99.9,80.5,35.26
10-01-2019 07:00,31.02,99.9,80.1,35.26
10-01-2019 06:00,30.77,99.9,81.4,35.26
10-01-2019 05:00,31.63,99.9,81.7,35.26
10-01-2019 04:00,31.63,99.9,82.1,19.75
10-01-2019 03:00,31.39,99.9,81.7,19.88
10-01-2019 02:00,32,99.8,81.6,20.01
10-01-2019 01:00,31.51,99.9,80.3,20.01
10-01-2019 00:00,31.89,99.9,79.97,35.26
09-01-2019 23:00,31.53,99.9,79.21,35.26
09-01-2019 22:00,29.21,99.2,79.39,35.26
09-01-2019 21:00,27.98,97.1,78.92,35.26
09-01-2019 20:00,27,96,75.08,35.26
09-01-2019 19:00,27.13,95.8,76.01,35.26
09-01-2019 18:00,26.27,95.8,78.3,35.26
09-01-2019 17:00,26.15,95.6,77.55,20.27
09-01-2019 16:00,25.89,95.1,75.69,20.41
09-01-2019 15:00,26.26,94.9,74.95,20.41
09-01-2019 14:00,26.87,94.8,76.83,20.27
09-01-2019 13:00,27.24,94.9,77.1,20.14
09-01-2019 12:00,26.39,95.3,76.82,20.27
09-01-2019 11:00,26.27,95.2,76.81,20.27
09-01-2019 10:00,24.67,94.9,76.94,35.26
09-01-2019 09:00,24.07,94.5,77.6,35.26
09-01-2019 08:00,23.08,93.9,77.32,35.26
09-01-2019 07:00,22.47,93.8,78.4,35.26
09-01-2019 06:00,22.59,93.9,77.73,35.26
09-01-2019 05:00,22.84,93.7,78.8,35.26
09-01-2019 04:00,22.36,93.9,75.83,35.26
09-01-2019 03:00,21.99,93.7,76.09,35.26
09-01-2019 02:00,21.5,93.3,78.65,20.27
09-01-2019 01:00,21.25,93.3,75.69,35.26
09-01-2019 00:00,21.37,93,75.55,35.26
08-01-2019 23:00,20.64,93.2,75.94,35.26
08-01-2019 22:00,20.4,92.9,78.49,35.26
08-01-2019 21:00,20.03,92.6,77.82,35.26
08-01-2019 20:00,19.66,92.6,75.33,35.26
08-01-2019 19:00,19.66,92.5,78.56,35.26
08-01-2019 18:00,19.41,92.3,77.28,35.26
08-01-2019 17:00,19.17,92.1,77.95,35.26
08-01-2019 16:00,19.05,92.2,77.88,20.4
08-01-2019 15:00,19.17,92,77.81,20.4
08-01-2019 14:00,19.78,92,79.16,20.47
08-01-2019 13:00,19.66,92.2,77.28,20.4
08-01-2019 12:00,19.54,91.7,77.15,20.53
08-01-2019 11:00,18.55,91.8,76.07,20.53
08-01-2019 10:00,18.07,91.4,77.52,20.53
08-01-2019 09:00,17.7,91.3,76.72,20.53
08-01-2019 08:00,17.46,91,76.58,20.53
08-01-2019 07:00,17.09,90.7,77.12,20.53
08-01-2019 06:00,16.97,90,77.25,20.53
08-01-2019 05:00,16.84,90.5,77.59,20.53
08-01-2019 04:00,17.21,90.1,77.39,20.53
08-01-2019 03:00,17.21,90.5,77.66,20.53
08-01-2019 02:00,17.09,90,77.93,20.53
08-01-2019 01:00,16.6,89.5,78.2,20.53
08-01-2019 00:00,16.72,89.5,78.2,20.53
07-01-2019 23:00,16.23,89.9,78.2,20.53
07-01-2019 22:00,15.98,89.6,77.79,20.66
07-01-2019 21:00,16.6,90.1,78.73,20.53
07-01-2019 20:00,16.23,89.9,78.87,20.66
07-01-2019 19:00,17.94,90.3,78.76,20.53
07-01-2019 18:00,18.92,91.8,78.62,20.53
07-01-2019 17:00,18.43,90.4,78.62,20.53
07-01-2019 16:00,21.37,91.6,78.12,20.4
07-01-2019 15:00,22.1,92.2,77.87,20.4
07-01-2019 14:00,22.21,93.2,78.69,19.87
07-01-2019 13:00,22.7,92.3,79.36,35.26
07-01-2019 12:00,24.18,93.9,77.34,35.26
07-01-2019 11:00,23.09,94.7,74.34,35.26
07-01-2019 10:00,22.23,93.5,79.05,20.4
07-01-2019 09:00,20.88,93.4,76.69,20.47
07-01-2019 08:00,20.39,92.8,76.69,20.47
07-01-2019 07:00,20.64,92.7,76.7,20.4
07-01-2019 06:00,22.36,94,76.97,20.4
07-01-2019 05:00,21.99,94,75.82,20.4
07-01-2019 04:00,21.74,94.1,76.3,20.4
07-01-2019 03:00,21.86,93.8,75.56,20.13
07-01-2019 02:00,22.35,94,75.7,19.19
07-01-2019 01:00,22.22,94.2,71.81,17.18
07-01-2019 00:00,22.72,94.3,72.62,15.97
06-01-2019 23:00,23.21,94.6,72.35,15.97
06-01-2019 22:00,22.72,94.3,70.8,15.7
06-01-2019 21:00,22.84,94.1,70.32,15.16
06-01-2019 20:00,22.48,94.2,69.64,14.62
06-01-2019 19:00,21.62,93.8,69.77,14.62
06-01-2019 18:00,22.11,94,69.9,14.62
06-01-2019 17:00,21.37,93.5,69.5,14.75
06-01-2019 16:00,22.95,93.5,71.16,14.76
06-01-2019 15:00,24.67,94.7,68.48,14.76
06-01-2019 14:00,24.18,94.9,71.03,14.9
06-01-2019 13:00,24.43,94.8,71.3,14.9
06-01-2019 12:00,23.81,94.9,69.69,14.9
06-01-2019 11:00,26.15,96.2,68.21,14.9
06-01-2019 10:00,25.16,96,69.95,14.63
06-01-2019 09:00,24.8,96,69.68,14.76
06-01-2019 08:00,24.43,95.4,69.28,14.36
06-01-2019 07:00,24.43,95.8,68.14,14.22
06-01-2019 06:00,24.18,95.6,67.67,13.69
06-01-2019 05:00,24.06,95.7,68.61,13.55
06-01-2019 04:00,25.4,95.9,68.23,13.02
06-01-2019 03:00,27.74,96.8,67.62,11.94
06-01-2019 02:00,26.27,96.4,67.68,11.94
06-01-2019 01:00,26.27,96.2,66.87,11.94
06-01-2019 00:00,26.51,96.1,66.74,11.6
05-01-2019 23:00,25.9,96.2,66.53,11
05-01-2019 22:00,26.02,96.2,66.12,11
05-01-2019 21:00,26.27,96.2,66.07,11.13
05-01-2019 20:00,26.26,96.1,67.02,11.14
05-01-2019 19:00,26.51,96.3,67.63,11.27
05-01-2019 18:00,26.51,96.4,66.55,10.6
05-01-2019 17:00,26.63,96.1,65.27,10.6
05-01-2019 16:00,27,95.8,65.41,10.73
05-01-2019 15:00,27.36,95.7,66.02,10.73
05-01-2019 14:00,27.48,95.6,65.17,10.74
05-01-2019 13:00,27.85,95.5,65.57,10.74
05-01-2019 12:00,27.97,94.6,67.05,10.74
05-01-2019 11:00,29.57,95.6,66.31,10.6
05-01-2019 10:00,29.44,96.8,66.38,10.6
05-01-2019 09:00,29.44,99.9,66.78,10.74
05-01-2019 08:00,28.95,100,67.05,10.74
05-01-2019 07:00,28.84,99.8,67.17,10.73
05-01-2019 06:00,27.98,96.8,67.57,10.73
05-01-2019 05:00,28.46,97.4,67.52,10.74
05-01-2019 04:00,28.46,97.6,67.32,10.6
05-01-2019 03:00,28.95,98.2,67.85,10.74
05-01-2019 02:00,28.95,99.6,67.58,10.74
05-01-2019 01:00,28.95,99.9,67.72,10.87
05-01-2019 00:00,29.44,99.9,67.58,10.87
04-01-2019 23:00,29.32,99.9,67.72,10.87
04-01-2019 22:00,28.95,99.9,67.99,10.87
04-01-2019 21:00,29.44,100,67.99,10.87
04-01-2019 20:00,29.2,99.8,68.12,10.87
04-01-2019 19:00,29.81,99.9,67.6,10.87
04-01-2019 18:00,30.29,99.9,67.61,10.88
04-01-2019 17:00,30.65,99.9,65.48,11.01
04-01-2019 16:00,30.77,99.9,65.35,11.01
04-01-2019 15:00,31.51,99.9,66.02,11.01
04-01-2019 14:00,31.63,99.9,67.77,10.81
04-01-2019 13:00,31.75,99.9,68.17,10.81
04-01-2019 12:00,32,99.9,63.47,10.74
04-01-2019 11:00,30.66,99.9,68.82,10.61
04-01-2019 10:00,30.67,99.8,66.71,10.47
04-01-2019 09:00,29.94,99.9,67.79,10.13
04-01-2019 08:00,29.81,100,66.91,9.66
04-01-2019 07:00,29.94,99.8,67.11,9.8
04-01-2019 06:00,29.69,99.9,65.7,9.53
04-01-2019 05:00,30.05,99.8,66.13,9.53
04-01-2019 04:00,30.53,99.8,67.23,9.27
04-01-2019 03:00,30.89,99.8,66.63,9.13
04-01-2019 02:00,31.88,99.7,66.43,8.33
04-01-2019 01:00,31.51,99.9,62.66,7.924
04-01-2019 00:00,31.88,99.9,64.27,6.58
03-01-2019 23:00,33.23,99.3,68.98,6.715
03-01-2019 22:00,33.84,99.9,68.78,6.581
03-01-2019 21:00,34.58,99.9,68.84,6.715
03-01-2019 20:00,34.58,100,68.78,6.715
03-01-2019 19:00,34.58,99.9,68.84,6.782
03-01-2019 18:00,34.21,99.9,68.58,6.715
03-01-2019 17:00,34.7,100,68.31,6.782
03-01-2019 16:00,34.82,99.8,68.59,6.785
03-01-2019 15:00,35.79,99.8,67.53,6.855
03-01-2019 14:00,35.3,100,68.21,6.857
03-01-2019 13:00,36.16,99.9,68.2,7.124
03-01-2019 12:00,36.65,100,67.53,7.258
03-01-2019 11:00,37.02,99.9,68.33,7.257
03-01-2019 10:00,35.92,99.9,67.59,7.525
03-01-2019 09:00,35.81,99.9,69.85,7.521
03-01-2019 08:00,35.32,99.9,69.52,7.655
03-01-2019 07:00,35.32,99.8,70.52,7.655
03-01-2019 06:00,35.07,99.9,70.19,7.79
03-01-2019 05:00,34.83,99.9,70.59,7.857
03-01-2019 04:00,35.07,99.8,70.32,7.924
03-01-2019 03:00,35.07,100,70.19,8.06
03-01-2019 02:00,33.11,99.8,72.13,8.33
03-01-2019 01:00,32.74,99.9,73.14,8.46
03-01-2019 00:00,32.25,99.9,72.2,8.6
02-01-2019 23:00,32,99.8,72.34,8.66
02-01-2019 22:00,31.39,99.9,72.2,8.73
02-01-2019 21:00,31.77,99.9,71.76,8.66
02-01-2019 20:00,31.16,99.8,71.48,8.65
02-01-2019 19:00,29.69,99.8,71.35,8.72
02-01-2019 18:00,29.2,99.9,71.21,8.45
02-01-2019 17:00,28.34,96.3,71.08,8.45
02-01-2019 16:00,28.94,95.4,70.36,8.32
02-01-2019 15:00,30.03,94.9,70.59,8.46
02-01-2019 14:00,31.14,94.7,70.46,8.46
02-01-2019 13:00,32,95.4,70.32,8.46
02-01-2019 12:00,33.48,92.7,70.59,8.59
02-01-2019 11:00,32.62,95.4,70.45,8.66
02-01-2019 10:00,32.74,99.8,70.39,8.6
02-01-2019 09:00,32,99.9,70.66,8.46
02-01-2019 08:00,31.88,99.9,70.72,8.6
02-01-2019 07:00,31.76,99.9,70.86,8.6
02-01-2019 06:00,31.88,99.8,71.12,8.6
02-01-2019 05:00,31.89,99.9,71.1,8.46
02-01-2019 04:00,30.92,99.9,71.15,8.59
02-01-2019 03:00,29.57,98,70.94,8.72
02-01-2019 02:00,30.43,99.9,71.21,8.72
02-01-2019 01:00,29.81,97,71.35,8.72
02-01-2019 00:00,29.57,96.5,71.61,8.85
01-01-2019 23:00,28.72,96.5,71.46,8.72
01-01-2019 22:00,28.35,96.1,71.59,8.85
01-01-2019 21:00,28.47,96.4,71.73,8.72
01-01-2019 20:00,27.86,95.9,71.71,8.58
01-01-2019 19:00,26.27,95.6,71.37,8.71
01-01-2019 18:00,25.04,94.5,71.7,8.71
01-01-2019 17:00,24.18,93.3,71.84,8.58
01-01-2019 16:00,24.06,93.4,72.1,8.58
01-01-2019 15:00,24.8,92.2,72.1,8.31
01-01-2019 14:00,24.92,92.6,71.97,8.04
01-01-2019 13:00,26.39,92.7,72.1,8.44
01-01-2019 12:00,25.78,93.7,72.1,8.44
01-01-2019 11:00,22.85,92.6,72.26,8.57
01-01-2019 10:00,22.6,92.1,72.32,8.3
01-01-2019 09:00,21.75,91,72.64,8.56
01-01-2019 08:00,19.78,91,72.84,7.891
01-01-2019 07:00,19.54,90.9,73.24,8.43
01-01-2019 06:00,19.17,91.2,73.12,7.354
01-01-2019 05:00,19.66,91.2,72.71,6.95
01-01-2019 04:00,19.78,91.6,72.84,35.26
01-01-2019 03:00,19.54,91.5,72.57,35.26
01-01-2019 02:00,19.53,91.4,71.64,7.759
01-01-2019 01:00,19.54,91,71.36,8.09
01-01-2019 00:00,19.91,91.5,71.97,8.29
